"caseId","lexisCite","term","justiceName","vote"
"2012-070","2013 U.S. LEXIS 4703",2012,"AMKennedy",1
"2012-070","2013 U.S. LEXIS 4703",2012,"CThomas",3
"2012-070","2013 U.S. LEXIS 4703",2012,"RBGinsburg",2
"2012-070","2013 U.S. LEXIS 4703",2012,"SGBreyer",2
"2012-070","2013 U.S. LEXIS 4703",2012,"SAAlito",1
"2012-070","2013 U.S. LEXIS 4703",2012,"SSotomayor",2
"2012-070","2013 U.S. LEXIS 4703",2012,"EKagan",2
"2012-071","2013 U.S. LEXIS 4715",2012,"JGRoberts",4
"2012-071","2013 U.S. LEXIS 4715",2012,"AScalia",2
"2012-071","2013 U.S. LEXIS 4715",2012,"AMKennedy",1
"2012-071","2013 U.S. LEXIS 4715",2012,"CThomas",2
"2012-071","2013 U.S. LEXIS 4715",2012,"RBGinsburg",1
"2012-071","2013 U.S. LEXIS 4715",2012,"SGBreyer",1
"2012-071","2013 U.S. LEXIS 4715",2012,"SAAlito",4
"2012-071","2013 U.S. LEXIS 4715",2012,"SSotomayor",1
"2012-071","2013 U.S. LEXIS 4715",2012,"EKagan",1
"2012-072","2013 U.S. LEXIS 4704",2012,"JGRoberts",1
"2012-072","2013 U.S. LEXIS 4704",2012,"AScalia",1
"2012-072","2013 U.S. LEXIS 4704",2012,"AMKennedy",1
"2012-072","2013 U.S. LEXIS 4704",2012,"CThomas",1
"2012-072","2013 U.S. LEXIS 4704",2012,"RBGinsburg",2
"2012-072","2013 U.S. LEXIS 4704",2012,"SGBreyer",2
"2012-072","2013 U.S. LEXIS 4704",2012,"SAAlito",1
"2012-072","2013 U.S. LEXIS 4704",2012,"SSotomayor",2
"2012-072","2013 U.S. LEXIS 4704",2012,"EKagan",2
"2012-073","2013 U.S. LEXIS 4917",2012,"JGRoberts",1
"2012-073","2013 U.S. LEXIS 4917",2012,"AScalia",1
"2012-073","2013 U.S. LEXIS 4917",2012,"AMKennedy",1
"2012-073","2013 U.S. LEXIS 4917",2012,"CThomas",3
"2012-073","2013 U.S. LEXIS 4917",2012,"RBGinsburg",2
"2012-073","2013 U.S. LEXIS 4917",2012,"SGBreyer",2
"2012-073","2013 U.S. LEXIS 4917",2012,"SAAlito",1
"2012-073","2013 U.S. LEXIS 4917",2012,"SSotomayor",2
"2012-073","2013 U.S. LEXIS 4917",2012,"EKagan",2
"2012-074","2013 U.S. LEXIS 4918",2012,"JGRoberts",1
"2012-074","2013 U.S. LEXIS 4918",2012,"AScalia",1
"2012-074","2013 U.S. LEXIS 4918",2012,"AMKennedy",1
"2012-074","2013 U.S. LEXIS 4918",2012,"CThomas",1
"2012-074","2013 U.S. LEXIS 4918",2012,"RBGinsburg",2
"2012-074","2013 U.S. LEXIS 4918",2012,"SGBreyer",2
"2012-074","2013 U.S. LEXIS 4918",2012,"SAAlito",1
"2012-074","2013 U.S. LEXIS 4918",2012,"SSotomayor",2
"2012-074","2013 U.S. LEXIS 4918",2012,"EKagan",2
"2012-075","2013 U.S. LEXIS 4916",2012,"JGRoberts",1
"2012-075","2013 U.S. LEXIS 4916",2012,"AScalia",2
"2012-075","2013 U.S. LEXIS 4916",2012,"AMKennedy",1
"2012-075","2013 U.S. LEXIS 4916",2012,"CThomas",3
"2012-075","2013 U.S. LEXIS 4916",2012,"RBGinsburg",2
"2012-075","2013 U.S. LEXIS 4916",2012,"SGBreyer",3
"2012-075","2013 U.S. LEXIS 4916",2012,"SAAlito",1
"2012-075","2013 U.S. LEXIS 4916",2012,"SSotomayor",2
"2012-075","2013 U.S. LEXIS 4916",2012,"EKagan",2
"2012-077","2013 U.S. LEXIS 4919",2012,"JGRoberts",1
"2012-077","2013 U.S. LEXIS 4919",2012,"AScalia",1
"2012-077","2013 U.S. LEXIS 4919",2012,"AMKennedy",2
"2012-077","2013 U.S. LEXIS 4919",2012,"CThomas",2
"2012-077","2013 U.S. LEXIS 4919",2012,"RBGinsburg",1
"2012-077","2013 U.S. LEXIS 4919",2012,"SGBreyer",1
"2012-077","2013 U.S. LEXIS 4919",2012,"SAAlito",2
"2012-077","2013 U.S. LEXIS 4919",2012,"SSotomayor",2
"2012-077","2013 U.S. LEXIS 4919",2012,"EKagan",1
"2012-078","2013 U.S. LEXIS 4920",2012,"JGRoberts",1
"2012-078","2013 U.S. LEXIS 4920",2012,"AScalia",1
"2012-078","2013 U.S. LEXIS 4920",2012,"AMKennedy",4
"2012-078","2013 U.S. LEXIS 4920",2012,"CThomas",1
"2012-078","2013 U.S. LEXIS 4920",2012,"RBGinsburg",1
"2012-078","2013 U.S. LEXIS 4920",2012,"SGBreyer",1
"2012-078","2013 U.S. LEXIS 4920",2012,"SAAlito",4
"2012-078","2013 U.S. LEXIS 4920",2012,"SSotomayor",4
"2012-078","2013 U.S. LEXIS 4920",2012,"EKagan",1
"2012-079","2013 U.S. LEXIS 4921",2012,"JGRoberts",2
"2012-079","2013 U.S. LEXIS 4921",2012,"AScalia",2
"2012-079","2013 U.S. LEXIS 4921",2012,"AMKennedy",1
"2012-079","2013 U.S. LEXIS 4921",2012,"CThomas",2
"2012-079","2013 U.S. LEXIS 4921",2012,"RBGinsburg",1
"2012-079","2013 U.S. LEXIS 4921",2012,"SGBreyer",1
"2012-079","2013 U.S. LEXIS 4921",2012,"SAAlito",2
"2012-079","2013 U.S. LEXIS 4921",2012,"SSotomayor",1
"2012-079","2013 U.S. LEXIS 4921",2012,"EKagan",1
"2013-001","2013 U.S. LEXIS 7251",2013,"JGRoberts",1
"2013-001","2013 U.S. LEXIS 7251",2013,"AScalia",1
"2013-001","2013 U.S. LEXIS 7251",2013,"AMKennedy",1
"2013-001","2013 U.S. LEXIS 7251",2013,"CThomas",1
"2013-001","2013 U.S. LEXIS 7251",2013,"RBGinsburg",1
"2013-001","2013 U.S. LEXIS 7251",2013,"SGBreyer",1
"2013-001","2013 U.S. LEXIS 7251",2013,"SAAlito",1
"2013-001","2013 U.S. LEXIS 7251",2013,"SSotomayor",1
"2013-001","2013 U.S. LEXIS 7251",2013,"EKagan",1
"2013-003","2013 U.S. LEXIS 8039",2013,"JGRoberts",1
"2013-003","2013 U.S. LEXIS 8039",2013,"AScalia",1
"2013-003","2013 U.S. LEXIS 8039",2013,"AMKennedy",1
"2013-003","2013 U.S. LEXIS 8039",2013,"CThomas",1
"2013-003","2013 U.S. LEXIS 8039",2013,"RBGinsburg",4
"2013-003","2013 U.S. LEXIS 8039",2013,"SGBreyer",1
"2013-003","2013 U.S. LEXIS 8039",2013,"SAAlito",1
"2013-003","2013 U.S. LEXIS 8039",2013,"SSotomayor",3
"2013-003","2013 U.S. LEXIS 8039",2013,"EKagan",1
"2013-005","2013 U.S. LEXIS 8776",2013,"JGRoberts",1
"2013-005","2013 U.S. LEXIS 8776",2013,"AScalia",1
"2013-005","2013 U.S. LEXIS 8776",2013,"AMKennedy",1
"2013-005","2013 U.S. LEXIS 8776",2013,"CThomas",1
"2013-005","2013 U.S. LEXIS 8776",2013,"RBGinsburg",1
"2013-005","2013 U.S. LEXIS 8776",2013,"SGBreyer",1
"2013-005","2013 U.S. LEXIS 8776",2013,"SAAlito",1
"2013-005","2013 U.S. LEXIS 8776",2013,"SSotomayor",1
"2013-005","2013 U.S. LEXIS 8776",2013,"EKagan",1
"2013-006","2013 U.S. LEXIS 8775",2013,"JGRoberts",1
"2013-006","2013 U.S. LEXIS 8775",2013,"AScalia",1
"2013-006","2013 U.S. LEXIS 8775",2013,"AMKennedy",1
"2013-006","2013 U.S. LEXIS 8775",2013,"CThomas",1
"2013-006","2013 U.S. LEXIS 8775",2013,"RBGinsburg",1
"2013-006","2013 U.S. LEXIS 8775",2013,"SGBreyer",1
"2013-006","2013 U.S. LEXIS 8775",2013,"SAAlito",1
"2013-006","2013 U.S. LEXIS 8775",2013,"SSotomayor",1
"2013-006","2013 U.S. LEXIS 8775",2013,"EKagan",1
"2013-007","2013 U.S. LEXIS 9019",2013,"JGRoberts",1
"2013-007","2013 U.S. LEXIS 9019",2013,"AScalia",1
"2013-007","2013 U.S. LEXIS 9019",2013,"AMKennedy",1
"2013-007","2013 U.S. LEXIS 9019",2013,"CThomas",1
"2013-007","2013 U.S. LEXIS 9019",2013,"RBGinsburg",1
"2013-007","2013 U.S. LEXIS 9019",2013,"SGBreyer",1
"2013-007","2013 U.S. LEXIS 9019",2013,"SAAlito",1
"2013-007","2013 U.S. LEXIS 9019",2013,"SSotomayor",1
"2013-007","2013 U.S. LEXIS 9019",2013,"EKagan",1
"2013-008","2013 U.S. LEXIS 9018",2013,"JGRoberts",1
"2013-008","2013 U.S. LEXIS 9018",2013,"AScalia",1
"2013-008","2013 U.S. LEXIS 9018",2013,"AMKennedy",1
"2013-008","2013 U.S. LEXIS 9018",2013,"CThomas",1
"2013-008","2013 U.S. LEXIS 9018",2013,"RBGinsburg",1
"2013-008","2013 U.S. LEXIS 9018",2013,"SGBreyer",2
"2013-008","2013 U.S. LEXIS 9018",2013,"SAAlito",1
"2013-008","2013 U.S. LEXIS 9018",2013,"SSotomayor",2
"2013-008","2013 U.S. LEXIS 9018",2013,"EKagan",2
"2013-009","2013 U.S. LEXIS 9020",2013,"JGRoberts",1
"2013-009","2013 U.S. LEXIS 9020",2013,"AScalia",1
"2013-009","2013 U.S. LEXIS 9020",2013,"AMKennedy",1
"2013-009","2013 U.S. LEXIS 9020",2013,"CThomas",1
"2013-009","2013 U.S. LEXIS 9020",2013,"RBGinsburg",1
"2013-009","2013 U.S. LEXIS 9020",2013,"SGBreyer",1
"2013-009","2013 U.S. LEXIS 9020",2013,"SAAlito",1
"2013-009","2013 U.S. LEXIS 9020",2013,"SSotomayor",1
"2013-009","2013 U.S. LEXIS 9020",2013,"EKagan",1
"2013-010","2013 U.S. LEXIS 9026",2013,"JGRoberts",1
"2013-010","2013 U.S. LEXIS 9026",2013,"AScalia",1
"2013-010","2013 U.S. LEXIS 9026",2013,"AMKennedy",1
"2013-010","2013 U.S. LEXIS 9026",2013,"CThomas",1
"2013-010","2013 U.S. LEXIS 9026",2013,"RBGinsburg",1
"2013-010","2013 U.S. LEXIS 9026",2013,"SGBreyer",1
"2013-010","2013 U.S. LEXIS 9026",2013,"SAAlito",1
"2013-010","2013 U.S. LEXIS 9026",2013,"SSotomayor",1
"2013-010","2013 U.S. LEXIS 9026",2013,"EKagan",1
"2013-011","2014 U.S. LEXIS 644",2013,"JGRoberts",1
"2013-011","2014 U.S. LEXIS 644",2013,"AScalia",1
"2013-011","2014 U.S. LEXIS 644",2013,"AMKennedy",1
"2013-011","2014 U.S. LEXIS 644",2013,"CThomas",1
"2013-011","2014 U.S. LEXIS 644",2013,"RBGinsburg",1
"2013-011","2014 U.S. LEXIS 644",2013,"SGBreyer",1
"2013-011","2014 U.S. LEXIS 644",2013,"SAAlito",1
"2013-011","2014 U.S. LEXIS 644",2013,"SSotomayor",4
"2013-011","2014 U.S. LEXIS 644",2013,"EKagan",1
"2013-012","2014 U.S. LEXIS 645",2013,"JGRoberts",1
"2013-012","2014 U.S. LEXIS 645",2013,"AScalia",1
"2013-012","2014 U.S. LEXIS 645",2013,"AMKennedy",1
"2013-012","2014 U.S. LEXIS 645",2013,"CThomas",1
"2013-012","2014 U.S. LEXIS 645",2013,"RBGinsburg",1
"2013-012","2014 U.S. LEXIS 645",2013,"SGBreyer",1
"2013-012","2014 U.S. LEXIS 645",2013,"SAAlito",1
"2013-012","2014 U.S. LEXIS 645",2013,"SSotomayor",1
"2013-012","2014 U.S. LEXIS 645",2013,"EKagan",1
"2013-013","2014 U.S. LEXIS 646",2013,"JGRoberts",1
"2013-013","2014 U.S. LEXIS 646",2013,"AScalia",1
"2013-013","2014 U.S. LEXIS 646",2013,"AMKennedy",1
"2013-013","2014 U.S. LEXIS 646",2013,"CThomas",1
"2013-013","2014 U.S. LEXIS 646",2013,"RBGinsburg",1
"2013-013","2014 U.S. LEXIS 646",2013,"SGBreyer",1
"2013-013","2014 U.S. LEXIS 646",2013,"SAAlito",1
"2013-013","2014 U.S. LEXIS 646",2013,"SSotomayor",1
"2013-013","2014 U.S. LEXIS 646",2013,"EKagan",1
"2013-014","2014 U.S. LEXIS 788",2013,"JGRoberts",1
"2013-014","2014 U.S. LEXIS 788",2013,"AScalia",1
"2013-014","2014 U.S. LEXIS 788",2013,"AMKennedy",1
"2013-014","2014 U.S. LEXIS 788",2013,"CThomas",1
"2013-014","2014 U.S. LEXIS 788",2013,"RBGinsburg",1
"2013-014","2014 U.S. LEXIS 788",2013,"SGBreyer",1
"2013-014","2014 U.S. LEXIS 788",2013,"SAAlito",1
"2013-014","2014 U.S. LEXIS 788",2013,"SSotomayor",1
"2013-014","2014 U.S. LEXIS 788",2013,"EKagan",1
"2013-015","2014 U.S. LEXIS 797",2013,"JGRoberts",1
"2013-015","2014 U.S. LEXIS 797",2013,"AScalia",1
"2013-015","2014 U.S. LEXIS 797",2013,"AMKennedy",1
"2013-015","2014 U.S. LEXIS 797",2013,"CThomas",1
"2013-015","2014 U.S. LEXIS 797",2013,"RBGinsburg",4
"2013-015","2014 U.S. LEXIS 797",2013,"SGBreyer",1
"2013-015","2014 U.S. LEXIS 797",2013,"SAAlito",1
"2013-015","2014 U.S. LEXIS 797",2013,"SSotomayor",4
"2013-015","2014 U.S. LEXIS 797",2013,"EKagan",1
"2013-016","2014 U.S. LEXIS 799",2013,"JGRoberts",1
"2013-016","2014 U.S. LEXIS 799",2013,"AScalia",1
"2013-016","2014 U.S. LEXIS 799",2013,"AMKennedy",1
"2013-016","2014 U.S. LEXIS 799",2013,"CThomas",1
"2013-016","2014 U.S. LEXIS 799",2013,"RBGinsburg",1
"2013-016","2014 U.S. LEXIS 799",2013,"SGBreyer",1
"2013-016","2014 U.S. LEXIS 799",2013,"SAAlito",1
"2013-016","2014 U.S. LEXIS 799",2013,"SSotomayor",1
"2013-016","2014 U.S. LEXIS 799",2013,"EKagan",1
"2013-017","2014 U.S. LEXIS 798",2013,"JGRoberts",1
"2013-017","2014 U.S. LEXIS 798",2013,"AScalia",2
"2013-017","2014 U.S. LEXIS 798",2013,"AMKennedy",1
"2013-017","2014 U.S. LEXIS 798",2013,"CThomas",2
"2013-017","2014 U.S. LEXIS 798",2013,"RBGinsburg",1
"2013-017","2014 U.S. LEXIS 798",2013,"SGBreyer",1
"2013-017","2014 U.S. LEXIS 798",2013,"SAAlito",1
"2013-017","2014 U.S. LEXIS 798",2013,"SSotomayor",1
"2013-017","2014 U.S. LEXIS 798",2013,"EKagan",2
"2013-019","2014 U.S. LEXIS 1634",2013,"JGRoberts",2
"2013-019","2014 U.S. LEXIS 1634",2013,"AScalia",1
"2013-019","2014 U.S. LEXIS 1634",2013,"AMKennedy",1
"2013-019","2014 U.S. LEXIS 1634",2013,"CThomas",1
"2013-019","2014 U.S. LEXIS 1634",2013,"RBGinsburg",1
"2013-019","2014 U.S. LEXIS 1634",2013,"SGBreyer",2
"2013-019","2014 U.S. LEXIS 1634",2013,"SAAlito",1
"2013-019","2014 U.S. LEXIS 1634",2013,"SSotomayor",2
"2013-019","2014 U.S. LEXIS 1634",2013,"EKagan",1
"2013-020","2014 U.S. LEXIS 1636",2013,"JGRoberts",1
"2013-020","2014 U.S. LEXIS 1636",2013,"AScalia",3
"2013-020","2014 U.S. LEXIS 1636",2013,"AMKennedy",1
"2013-020","2014 U.S. LEXIS 1636",2013,"CThomas",3
"2013-020","2014 U.S. LEXIS 1636",2013,"RBGinsburg",2
"2013-020","2014 U.S. LEXIS 1636",2013,"SGBreyer",1
"2013-020","2014 U.S. LEXIS 1636",2013,"SAAlito",1
"2013-020","2014 U.S. LEXIS 1636",2013,"SSotomayor",2
"2013-020","2014 U.S. LEXIS 1636",2013,"EKagan",2
"2013-021","2014 U.S. LEXIS 1635",2013,"JGRoberts",1
"2013-021","2014 U.S. LEXIS 1635",2013,"AScalia",1
"2013-021","2014 U.S. LEXIS 1635",2013,"AMKennedy",1
"2013-021","2014 U.S. LEXIS 1635",2013,"CThomas",1
"2013-021","2014 U.S. LEXIS 1635",2013,"RBGinsburg",1
"2013-021","2014 U.S. LEXIS 1635",2013,"SGBreyer",1
"2013-021","2014 U.S. LEXIS 1635",2013,"SAAlito",1
"2013-021","2014 U.S. LEXIS 1635",2013,"SSotomayor",1
"2013-021","2014 U.S. LEXIS 1635",2013,"EKagan",1
"2013-022","2014 U.S. LEXIS 1644",2013,"JGRoberts",1
"2013-022","2014 U.S. LEXIS 1644",2013,"AScalia",1
"2013-022","2014 U.S. LEXIS 1644",2013,"AMKennedy",2
"2013-022","2014 U.S. LEXIS 1644",2013,"CThomas",3
"2013-022","2014 U.S. LEXIS 1644",2013,"RBGinsburg",1
"2013-022","2014 U.S. LEXIS 1644",2013,"SGBreyer",1
"2013-022","2014 U.S. LEXIS 1644",2013,"SAAlito",2
"2013-022","2014 U.S. LEXIS 1644",2013,"SSotomayor",1
"2013-022","2014 U.S. LEXIS 1644",2013,"EKagan",1
"2013-023","2014 U.S. LEXIS 1643",2013,"JGRoberts",1
"2013-023","2014 U.S. LEXIS 1643",2013,"AScalia",1
"2013-023","2014 U.S. LEXIS 1643",2013,"AMKennedy",1
"2013-023","2014 U.S. LEXIS 1643",2013,"CThomas",1
"2013-023","2014 U.S. LEXIS 1643",2013,"RBGinsburg",3
"2013-023","2014 U.S. LEXIS 1643",2013,"SGBreyer",1
"2013-023","2014 U.S. LEXIS 1643",2013,"SAAlito",3
"2013-023","2014 U.S. LEXIS 1643",2013,"SSotomayor",3
"2013-023","2014 U.S. LEXIS 1643",2013,"EKagan",1
"2013-024","2014 U.S. LEXIS 1783",2013,"JGRoberts",1
"2013-024","2014 U.S. LEXIS 1783",2013,"AScalia",4
"2013-024","2014 U.S. LEXIS 1783",2013,"AMKennedy",2
"2013-024","2014 U.S. LEXIS 1783",2013,"CThomas",4
"2013-024","2014 U.S. LEXIS 1783",2013,"RBGinsburg",1
"2013-024","2014 U.S. LEXIS 1783",2013,"SGBreyer",1
"2013-024","2014 U.S. LEXIS 1783",2013,"SAAlito",2
"2013-024","2014 U.S. LEXIS 1783",2013,"SSotomayor",2
"2013-024","2014 U.S. LEXIS 1783",2013,"EKagan",1
"2013-025","2014 U.S. LEXIS 1784",2013,"JGRoberts",1
"2013-025","2014 U.S. LEXIS 1784",2013,"AScalia",1
"2013-025","2014 U.S. LEXIS 1784",2013,"AMKennedy",1
"2013-025","2014 U.S. LEXIS 1784",2013,"CThomas",1
"2013-025","2014 U.S. LEXIS 1784",2013,"RBGinsburg",1
"2013-025","2014 U.S. LEXIS 1784",2013,"SGBreyer",1
"2013-025","2014 U.S. LEXIS 1784",2013,"SAAlito",1
"2013-025","2014 U.S. LEXIS 1784",2013,"SSotomayor",1
"2013-025","2014 U.S. LEXIS 1784",2013,"EKagan",1
"2013-026","2014 U.S. LEXIS 1786",2013,"JGRoberts",1
"2013-026","2014 U.S. LEXIS 1786",2013,"AScalia",1
"2013-026","2014 U.S. LEXIS 1786",2013,"AMKennedy",1
"2013-026","2014 U.S. LEXIS 1786",2013,"CThomas",1
"2013-026","2014 U.S. LEXIS 1786",2013,"RBGinsburg",1
"2013-026","2014 U.S. LEXIS 1786",2013,"SGBreyer",3
"2013-026","2014 U.S. LEXIS 1786",2013,"SAAlito",3
"2013-026","2014 U.S. LEXIS 1786",2013,"SSotomayor",3
"2013-026","2014 U.S. LEXIS 1786",2013,"EKagan",1
"2013-027","2014 U.S. LEXIS 1785",2013,"JGRoberts",2
"2013-027","2014 U.S. LEXIS 1785",2013,"AScalia",1
"2013-027","2014 U.S. LEXIS 1785",2013,"AMKennedy",2
"2013-027","2014 U.S. LEXIS 1785",2013,"CThomas",1
"2013-027","2014 U.S. LEXIS 1785",2013,"RBGinsburg",1
"2013-027","2014 U.S. LEXIS 1785",2013,"SGBreyer",1
"2013-027","2014 U.S. LEXIS 1785",2013,"SAAlito",1
"2013-027","2014 U.S. LEXIS 1785",2013,"SSotomayor",3
"2013-027","2014 U.S. LEXIS 1785",2013,"EKagan",1
"2013-028","2014 U.S. LEXIS 1787",2013,"JGRoberts",1
"2013-028","2014 U.S. LEXIS 1787",2013,"AScalia",1
"2013-028","2014 U.S. LEXIS 1787",2013,"AMKennedy",1
"2013-028","2014 U.S. LEXIS 1787",2013,"CThomas",2
"2013-028","2014 U.S. LEXIS 1787",2013,"RBGinsburg",1
"2013-028","2014 U.S. LEXIS 1787",2013,"SGBreyer",1
"2013-028","2014 U.S. LEXIS 1787",2013,"SAAlito",2
"2013-028","2014 U.S. LEXIS 1787",2013,"SSotomayor",1
"2013-028","2014 U.S. LEXIS 1787",2013,"EKagan",1
"2013-029","2014 U.S. LEXIS 1788",2013,"JGRoberts",1
"2013-029","2014 U.S. LEXIS 1788",2013,"AScalia",1
"2013-029","2014 U.S. LEXIS 1788",2013,"AMKennedy",1
"2013-029","2014 U.S. LEXIS 1788",2013,"CThomas",1
"2013-029","2014 U.S. LEXIS 1788",2013,"RBGinsburg",1
"2013-029","2014 U.S. LEXIS 1788",2013,"SGBreyer",1
"2013-029","2014 U.S. LEXIS 1788",2013,"SAAlito",1
"2013-029","2014 U.S. LEXIS 1788",2013,"SSotomayor",2
"2013-029","2014 U.S. LEXIS 1788",2013,"EKagan",1
"2013-030","2014 U.S. LEXIS 2214",2013,"JGRoberts",1
"2013-030","2014 U.S. LEXIS 2214",2013,"AScalia",1
"2013-030","2014 U.S. LEXIS 2214",2013,"AMKennedy",1
"2013-030","2014 U.S. LEXIS 2214",2013,"CThomas",1
"2013-030","2014 U.S. LEXIS 2214",2013,"RBGinsburg",1
"2013-030","2014 U.S. LEXIS 2214",2013,"SGBreyer",1
"2013-030","2014 U.S. LEXIS 2214",2013,"SAAlito",1
"2013-030","2014 U.S. LEXIS 2214",2013,"SSotomayor",1
"2013-030","2014 U.S. LEXIS 2214",2013,"EKagan",1
"2013-031","2014 U.S. LEXIS 2213",2013,"JGRoberts",1
"2013-031","2014 U.S. LEXIS 2213",2013,"AScalia",1
"2013-031","2014 U.S. LEXIS 2213",2013,"AMKennedy",1
"2013-031","2014 U.S. LEXIS 2213",2013,"CThomas",1
"2013-031","2014 U.S. LEXIS 2213",2013,"RBGinsburg",1
"2013-031","2014 U.S. LEXIS 2213",2013,"SGBreyer",1
"2013-031","2014 U.S. LEXIS 2213",2013,"SAAlito",1
"2013-031","2014 U.S. LEXIS 2213",2013,"SSotomayor",1
"2013-031","2014 U.S. LEXIS 2213",2013,"EKagan",NA
"2013-032","2014 U.S. LEXIS 2220",2013,"JGRoberts",1
"2013-032","2014 U.S. LEXIS 2220",2013,"AScalia",4
"2013-032","2014 U.S. LEXIS 2220",2013,"AMKennedy",1
"2013-032","2014 U.S. LEXIS 2220",2013,"CThomas",4
"2013-032","2014 U.S. LEXIS 2220",2013,"RBGinsburg",1
"2013-032","2014 U.S. LEXIS 2220",2013,"SGBreyer",1
"2013-032","2014 U.S. LEXIS 2220",2013,"SAAlito",4
"2013-032","2014 U.S. LEXIS 2220",2013,"SSotomayor",1
"2013-032","2014 U.S. LEXIS 2220",2013,"EKagan",1
"2013-033","2014 U.S. LEXIS 2391",2013,"JGRoberts",5
"2013-033","2014 U.S. LEXIS 2391",2013,"AScalia",1
"2013-033","2014 U.S. LEXIS 2391",2013,"AMKennedy",1
"2013-033","2014 U.S. LEXIS 2391",2013,"CThomas",4
"2013-033","2014 U.S. LEXIS 2391",2013,"RBGinsburg",2
"2013-033","2014 U.S. LEXIS 2391",2013,"SGBreyer",2
"2013-033","2014 U.S. LEXIS 2391",2013,"SAAlito",1
"2013-033","2014 U.S. LEXIS 2391",2013,"SSotomayor",2
"2013-033","2014 U.S. LEXIS 2391",2013,"EKagan",2
"2013-034","2014 U.S. LEXIS 2392",2013,"JGRoberts",1
"2013-034","2014 U.S. LEXIS 2392",2013,"AScalia",1
"2013-034","2014 U.S. LEXIS 2392",2013,"AMKennedy",1
"2013-034","2014 U.S. LEXIS 2392",2013,"CThomas",1
"2013-034","2014 U.S. LEXIS 2392",2013,"RBGinsburg",1
"2013-034","2014 U.S. LEXIS 2392",2013,"SGBreyer",1
"2013-034","2014 U.S. LEXIS 2392",2013,"SAAlito",1
"2013-034","2014 U.S. LEXIS 2392",2013,"SSotomayor",1
"2013-034","2014 U.S. LEXIS 2392",2013,"EKagan",1
"2013-035","2014 U.S. LEXIS 2932",2013,"JGRoberts",3
"2013-035","2014 U.S. LEXIS 2932",2013,"AScalia",4
"2013-035","2014 U.S. LEXIS 2932",2013,"AMKennedy",5
"2013-035","2014 U.S. LEXIS 2932",2013,"CThomas",4
"2013-035","2014 U.S. LEXIS 2932",2013,"RBGinsburg",2
"2013-035","2014 U.S. LEXIS 2932",2013,"SGBreyer",4
"2013-035","2014 U.S. LEXIS 2932",2013,"SAAlito",1
"2013-035","2014 U.S. LEXIS 2932",2013,"SSotomayor",2
"2013-035","2014 U.S. LEXIS 2932",2013,"EKagan",NA
"2013-036","2014 U.S. LEXIS 2930",2013,"JGRoberts",1
"2013-036","2014 U.S. LEXIS 2930",2013,"AScalia",2
"2013-036","2014 U.S. LEXIS 2930",2013,"AMKennedy",1
"2013-036","2014 U.S. LEXIS 2930",2013,"CThomas",1
"2013-036","2014 U.S. LEXIS 2930",2013,"RBGinsburg",2
"2013-036","2014 U.S. LEXIS 2930",2013,"SGBreyer",1
"2013-036","2014 U.S. LEXIS 2930",2013,"SAAlito",1
"2013-036","2014 U.S. LEXIS 2930",2013,"SSotomayor",2
"2013-036","2014 U.S. LEXIS 2930",2013,"EKagan",2
"2013-037","2014 U.S. LEXIS 2935",2013,"JGRoberts",1
"2013-037","2014 U.S. LEXIS 2935",2013,"AScalia",1
"2013-037","2014 U.S. LEXIS 2935",2013,"AMKennedy",1
"2013-037","2014 U.S. LEXIS 2935",2013,"CThomas",1
"2013-037","2014 U.S. LEXIS 2935",2013,"RBGinsburg",2
"2013-037","2014 U.S. LEXIS 2935",2013,"SGBreyer",2
"2013-037","2014 U.S. LEXIS 2935",2013,"SAAlito",1
"2013-037","2014 U.S. LEXIS 2935",2013,"SSotomayor",2
"2013-037","2014 U.S. LEXIS 2935",2013,"EKagan",1
"2013-038","2014 U.S. LEXIS 2936",2013,"JGRoberts",2
"2013-038","2014 U.S. LEXIS 2936",2013,"AScalia",2
"2013-038","2014 U.S. LEXIS 2936",2013,"AMKennedy",1
"2013-038","2014 U.S. LEXIS 2936",2013,"CThomas",2
"2013-038","2014 U.S. LEXIS 2936",2013,"RBGinsburg",1
"2013-038","2014 U.S. LEXIS 2936",2013,"SGBreyer",1
"2013-038","2014 U.S. LEXIS 2936",2013,"SAAlito",1
"2013-038","2014 U.S. LEXIS 2936",2013,"SSotomayor",2
"2013-038","2014 U.S. LEXIS 2936",2013,"EKagan",1
"2013-039","2014 U.S. LEXIS 3108",2013,"JGRoberts",1
"2013-039","2014 U.S. LEXIS 3108",2013,"AScalia",2
"2013-039","2014 U.S. LEXIS 3108",2013,"AMKennedy",1
"2013-039","2014 U.S. LEXIS 3108",2013,"CThomas",2
"2013-039","2014 U.S. LEXIS 3108",2013,"RBGinsburg",1
"2013-039","2014 U.S. LEXIS 3108",2013,"SGBreyer",1
"2013-039","2014 U.S. LEXIS 3108",2013,"SAAlito",NA
"2013-039","2014 U.S. LEXIS 3108",2013,"SSotomayor",1
"2013-039","2014 U.S. LEXIS 3108",2013,"EKagan",1
"2013-040","2014 U.S. LEXIS 3107",2013,"JGRoberts",1
"2013-040","2014 U.S. LEXIS 3107",2013,"AScalia",1
"2013-040","2014 U.S. LEXIS 3107",2013,"AMKennedy",1
"2013-040","2014 U.S. LEXIS 3107",2013,"CThomas",1
"2013-040","2014 U.S. LEXIS 3107",2013,"RBGinsburg",1
